0.112886,0.185774,0
0.0796609,0.0463951,0
0.162044,0.108807,0
0.0805665,0.0634001,0
0.0732012,0.165002,0
0.0651989,0.0968742,0
0.0809743,0.0730584,0
0.185007,0.109955,0
0.112526,0.0657375,0
0.067933,0.0409763,0
0.0498223,0.0225877,0
0.0699446,0.0947779,0
0.125465,0.0530773,0
0.0947801,0.0887465,0
0.12978,0.133191,0
0.184081,0.151041,0
0.19736,0.0649048,0
0.132045,0.0914327,0
0.176871,0.00738762,0
0.0359412,0.058346,0
0.15414,0.0951934,0
0.139712,0.0801008,0
0.132613,0.0451525,0
0.0429189,0.035915,0
0.106303,0.0410802,0
0.0630305,0.184081,0
0.107131,0.0303876,0
0.0469308,0.0947991,0
0.072714,0.0394552,0
0.0127325,0.129583,0
0.0574833,0.0266451,0
0.102056,0.0770506,0
0.114588,0.180518,0
0.162044,0.0144776,0
0.0651989,0.0598886,0
0.0732012,0.0427987,0
0.0927951,0.11032,0
0.0296754,0.0665515,0
0.067933,0.0390651,0
0.128596,0.0847935,0
0.182935,0.0726167,0
0.12318,0.113379,0
0.0934087,0.0902714,0
0.0942256,0.031103,0
0.0262064,0.0914327,0
0.0614237,0.180002,0
0.15414,0.0718722,0
0.0967534,0.103293,0
0.132613,0.0936476,0
0.0959058,0.0455479,0
0.0630305,0.157249,0
0.189773,0.0303876,0
0.0337645,0.0426344,0
0.116388,0.0396959,0
0.199385,0.0438982,0
0.070724,0.0284128,0
0.0856745,0.0630849,0
0.149475,0.0144776,0
0.143805,0.0598886,0
0.0732012,0.118297,0
0.134657,0.0721523,0
0.0622985,0.0631851,0
0.0513808,0.0390651,0
0.15709,0.0847935,0
0.182935,0.0619546,0
0.146747,0.162682,0
0.137156,0.0523715,0
0.137059,0.0297754,0
0.0262064,0.172311,0
0.155963,0.0658495,0
0.00270144,0.0229809,0
0.0660262,0.104207,0
0.132613,0.0106858,0
0.087592,0.0393475,0
0.0630305,0.0598136,0
0.078055,0.110061,0
0.0917576,0.0178629,0
0.104023,0.139567,4.57258e-41
0.168978,0.0438982,0
0.0873351,0.0570329,0
0.121173,0.0262329,0
0.169184,0.0144776,0
0.143805,0.0692196,0
0.146986,0.196362,0
0.117588,0.0826073,0
0.0210541,0.0222378,0
0.0513808,0.142738,0
0.146923,0.0847935,0
0.0436991,0.0619546,0
0.146747,0.0154388,0
0.179489,0.0103902,0
0.0173895,0.142738,0
0.0295567,0.172311,0
0.156766,0.0658495,0
0.00270144,0.0397873,0
0.0488464,0.171448,0
0.166225,0.0106858,0
0.0681694,0.0393475,0
0.0298658,0.0598136,0
0.152883,0.110061,4.57258e-41
0.095878,0.0394552,0
0.18196,0.156819,0
0.158772,0.0438982,0
0.0272275,0.0570329,0
0.124709,0.0174296,0
0.164702,0.0144776,0
0.143805,0.0150254,0
0.114313,0.0216646,0
0.171795,0.0183391,0
0.0458117,0.0272587,0
0.101403,0.142738,0
0.146923,0.0167588,0
0.0410073,0.134743,0
0.00309221,0.137226,0
0.0580117,0.169688,0
0.183537,0.130613,0
0.199331,0.172311,0
0.167494,0.0658495,0
0.0717309,0.0560043,0
0.0522578,0.0963213,0
0.16661,0.0106858,4.57258e-41
0.0122899,0.0448209,0
0.0874162,0.0598136,0
0.175555,0.0572188,0
0.0632676,0.0394552,0
0.0756522,0.0815492,0
0.180045,0.128012,0
0.0301135,0.0570329,0
0.0884557,0.0627645,0
0.164702,0.097883,0
0.16483,0.0150254,0
0.12553,0.0880502,0
0.058437,0.0907935,0
0.101872,0.0737343,0
0.101403,0.186282,0
0.134142,0.0167588,0
0.0186562,0.058437,0
0.138375,0.110869,0
0.123311,0.154342,0
0.0440642,0.0146663,0
0.135179,0.172311,0
0.167494,0.151708,0
0.0864712,0.127837,4.57258e-41
0.070871,0.032082,0
0.198837,0.0106858,0
0.00939281,0.047215,0
0.0874162,0.173755,0
0.175555,0.0876889,0
0.0955481,0.0394552,0
0.138899,0.0717202,0
0.0434587,0.0438982,0
0.020878,0.0212907,0
0.084513,0.146129,0
0.0233591,0.187155,0
0.0305191,0.0150254,0
0.10902,0.0880502,0
0.0820617,0.124127,0
0.125697,0.00591743,0
0.147727,0.0167588,0
0.0912703,0.186282,0
0.0678242,0.152854,0
0.149761,0.193684,0
0.0855257,0.0708273,4.57258e-41
0.0953966,0.144747,0
0.135179,0.0804671,0
0.197122,0.0554645,0
0.0957057,0.127837,0
0.0773477,0.0433829,0
0.164676,0.0879761,0
0.105547,0.0674023,0
0.0874162,0.0614773,0
0.15687,0.0444186,0
0.0751786,0.0117829,0
0.0862261,0.139383,0
0.0575755,0.0438982,0
0.107827,0.149026,0
0.0527378,0.117542,0
0.0317522,0.187155,0
0.0305191,0.154686,0
0.0949874,0.0880502,0
0.0393373,0.124127,0
0.0903421,0.0810452,0
0.0940185,0.186282,0
0.19711,0.0167588,0
0.02058,0.152854,0
0.149761,0.0306435,4.57258e-41
0.0973782,0.0165566,0
0.0953966,0.10027,0
0.0800416,0.190427,0
0.197122,0.0683411,0
0.0957057,0.0844071,0
0.0831066,0.113339,0
0.164676,0.0494601,0
0.096117,0.0510825,0
0.136732,0.113043,0
0.108765,0.131354,0
0.0917576,0.0179707,0
0.0862261,0.170553,0
0.0470655,0.0438982,0
0.115145,0.117542,0
0.0868359,0.149026,0
0.0317522,0.0677472,0
0.134935,0.0475201,0
0.0305191,0.0932555,0
0.117853,0.124127,0
0.157974,0.186282,0
0.0781141,0.0921862,0
0.0241553,0.0167588,0
0.149761,0.0181485,0
0.0348275,0.157386,0
0.122615,0.0443829,0
0.0800416,0.0933188,0
0.109477,0.0786424,0
0.17673,0.0683411,0
0.135059,0.169355,0
0.096337,0.0844071,0
0.155778,0.0494601,0
0.0808157,0.151039,0
0.0206394,0.148033,0
0.0916849,0.191234,0
0.0794998,0.055451,0
0.0478472,0.0394552,0
0.154391,0.0595969,0
0.087694,0.117542,0
0.0894732,0.0790918,0
0.16024,0.127535,0
0.102699,0.0932555,0
0.0855953,0.0886564,4.57258e-41
0.131094,0.00677914,0
0.0970382,0.0948454,0
0.0506933,0.186282,0
0.185483,0.0320767,0
0.0904485,0.157386,0
0.149761,0.0721585,0
0.17909,0.0443829,0
0.0898582,0.0295729,0
0.125249,0.15357,0
0.17673,0.149744,0
0.096337,0.138395,0
0.0647516,0.0922464,0
0.0452533,0.119095,0
0.194503,0.17847,0
0.0279422,0.157541,0
0.114693,0.155496,0
0.0867428,0.114457,0
0.0170972,0.140299,0
0.132451,0.0438982,0
0.0620969,0.117542,0
0.0933192,0.110961,0
0.0879473,0.0461814,0
0.0252769,0.146308,0
0.0171022,0.188053,0
0.0397405,0.162765,0
0.09373,0.132865,0
0.0926789,0.0391964,0
0.185483,0.0452743,0
0.0867908,0.0245483,0
0.0904485,0.194562,0
0.0994133,0.0661736,0
0.0111242,0.114438,0
0.0691837,0.0799157,0
0.146339,0.149744,0
0.0561474,0.179231,0
0.096337,0.0544727,0
0.00919786,0.119095,0
0.0632505,0.17847,0
0.095573,0.130382,0
0.077954,0.120048,0
0.0247122,0.128682,0
0.0933736,0.0394552,0
0.0220922,0.0438982,0
0.00799093,0.117542,0
0.0161549,0.110961,0
0.0879473,0.166975,0
0.0338294,0.172261,0
0.0675393,0.17927,0
0.133355,0.16076,0
0.09373,0.186616,0
0.096187,0.0545148,0
0.140867,0.0564881,0
0.0278339,0.181103,0
0.0546524,0.013789,0
0.171165,0.0867283,0
